epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1130,17572.6,0.86198,0.52256,1.03798,0.82309,0.72179,0.78451,0.47319,1.32641,0.96885,1.33167,0.0025486,0.0025486,0.0025486
1131,17588.9,0.84841,0.51538,1.03057,0.82215,0.72158,0.78415,0.47319,1.32654,0.96906,1.33212,0.002542,0.002542,0.002542
1132,17604.2,0.8725,0.53199,1.03833,0.82148,0.72126,0.78333,0.47269,1.32743,0.96929,1.33315,0.0025354,0.0025354,0.0025354
1133,17619.7,0.87681,0.5297,1.03915,0.82136,0.7209,0.78363,0.47243,1.32793,0.97021,1.33379,0.0025288,0.0025288,0.0025288
1134,17634.1,0.87339,0.52485,1.0233,0.82375,0.72085,0.78365,0.4722,1.32812,0.97157,1.33332,0.0025222,0.0025222,0.0025222
1135,17650.2,0.88398,0.53498,1.0386,0.82299,0.72098,0.78289,0.47245,1.32764,0.97178,1.33317,0.0025156,0.0025156,0.0025156
1136,17666,0.8752,0.52821,1.03191,0.82289,0.72023,0.78214,0.47223,1.32772,0.97299,1.33297,0.002509,0.002509,0.002509
1137,17681.6,0.86652,0.53441,1.03728,0.82011,0.72128,0.78223,0.47199,1.32787,0.97372,1.33286,0.0025024,0.0025024,0.0025024
1138,17697.1,0.84578,0.5107,1.0219,0.82036,0.72101,0.78195,0.47162,1.3279,0.97438,1.33274,0.0024958,0.0024958,0.0024958
1139,17713,0.85596,0.52085,1.02895,0.8209,0.72045,0.78165,0.47141,1.32795,0.97516,1.3328,0.0024892,0.0024892,0.0024892
1140,17727.7,0.87121,0.53295,1.04643,0.8196,0.72001,0.78107,0.47067,1.32842,0.97658,1.33325,0.0024826,0.0024826,0.0024826
1141,17744,0.87075,0.53608,1.04582,0.82037,0.71975,0.78144,0.47097,1.3288,0.97646,1.33339,0.002476,0.002476,0.002476
1142,17758.8,0.87599,0.5327,1.04801,0.81862,0.72075,0.78049,0.47082,1.32908,0.97738,1.33374,0.0024694,0.0024694,0.0024694
1143,17774.3,0.86521,0.5205,1.02537,0.81853,0.72039,0.78049,0.47019,1.32901,0.97786,1.33345,0.0024628,0.0024628,0.0024628
1144,17791.7,0.86641,0.52531,1.03398,0.81645,0.72096,0.78068,0.47021,1.32892,0.9772,1.3333,0.0024562,0.0024562,0.0024562
1145,17806.8,0.84981,0.51831,1.02533,0.81703,0.72069,0.78027,0.46987,1.32942,0.97762,1.33369,0.0024496,0.0024496,0.0024496
1146,17822.8,0.85716,0.52122,1.03977,0.81664,0.72019,0.7803,0.46968,1.32954,0.97866,1.33384,0.002443,0.002443,0.002443
1147,17838,0.86789,0.52979,1.04312,0.81411,0.72262,0.78027,0.46942,1.32956,0.97982,1.33388,0.0024364,0.0024364,0.0024364
1148,17853.8,0.85374,0.51291,1.02923,0.81449,0.7221,0.77995,0.46939,1.32991,0.98084,1.33398,0.0024298,0.0024298,0.0024298
1149,17869.3,0.85424,0.52025,1.02876,0.81529,0.72214,0.77979,0.46912,1.3306,0.98179,1.33447,0.0024232,0.0024232,0.0024232
1150,17886.3,0.86699,0.52788,1.03912,0.81405,0.72249,0.77986,0.46899,1.33125,0.98232,1.33479,0.0024166,0.0024166,0.0024166
1151,17901.5,0.8456,0.51241,1.02881,0.81303,0.72224,0.77944,0.46871,1.33179,0.98295,1.33516,0.00241,0.00241,0.00241
1152,17916.9,0.87786,0.52743,1.0326,0.81192,0.72225,0.77902,0.46845,1.33287,0.9842,1.33561,0.0024034,0.0024034,0.0024034
1153,17932.6,0.86674,0.52493,1.03239,0.81078,0.72252,0.77885,0.46803,1.33367,0.98458,1.33635,0.0023968,0.0023968,0.0023968
1154,17948.5,0.86358,0.52236,1.0343,0.81104,0.72256,0.7788,0.46778,1.33396,0.98484,1.33638,0.0023902,0.0023902,0.0023902
1155,17964.8,0.85416,0.51579,1.03107,0.80988,0.72388,0.77882,0.46782,1.33448,0.9857,1.33671,0.0023836,0.0023836,0.0023836
1156,17980,0.86486,0.52751,1.03535,0.80807,0.72421,0.77826,0.46743,1.33518,0.98696,1.33695,0.002377,0.002377,0.002377
1157,17995.2,0.85455,0.51601,1.0327,0.80662,0.72454,0.77771,0.4669,1.33617,0.98757,1.3374,0.0023704,0.0023704,0.0023704
1158,18011.4,0.87334,0.5241,1.02882,0.80842,0.72349,0.77751,0.46666,1.33667,0.98902,1.33773,0.0023638,0.0023638,0.0023638
1159,18027.5,0.88582,0.53792,1.04312,0.80586,0.72431,0.7774,0.4666,1.33706,0.98935,1.33821,0.0023572,0.0023572,0.0023572
1160,18042.7,0.87542,0.53518,1.03331,0.80701,0.72364,0.77747,0.46619,1.33742,0.99032,1.33831,0.0023506,0.0023506,0.0023506
1161,18057.2,0.87314,0.53125,1.03763,0.80683,0.724,0.77799,0.46636,1.33756,0.99025,1.3384,0.002344,0.002344,0.002344
1162,18072.4,0.873,0.52622,1.03184,0.80637,0.72374,0.77706,0.46665,1.33796,0.99061,1.33866,0.0023374,0.0023374,0.0023374
1163,18087.8,0.84046,0.50871,1.02486,0.80695,0.72156,0.7763,0.46638,1.33807,0.99191,1.33879,0.0023308,0.0023308,0.0023308
1164,18103.3,0.85721,0.52005,1.0376,0.80716,0.719,0.77662,0.46616,1.33874,0.99329,1.33902,0.0023242,0.0023242,0.0023242
1165,18119,0.85795,0.51593,1.03384,0.80738,0.71926,0.77647,0.4657,1.33916,0.99347,1.3392,0.0023176,0.0023176,0.0023176
1166,18134.1,0.87192,0.52631,1.04125,0.80666,0.71905,0.77594,0.46532,1.33974,0.99478,1.33965,0.002311,0.002311,0.002311
1167,18150.4,0.87208,0.52755,1.03845,0.80544,0.71897,0.77547,0.46499,1.34084,0.99668,1.34019,0.0023044,0.0023044,0.0023044
1168,18166.1,0.85653,0.51239,1.02988,0.80544,0.71803,0.77536,0.46497,1.34068,0.99657,1.34018,0.0022978,0.0022978,0.0022978
1169,18179.8,0.84461,0.51759,1.02552,0.80547,0.71914,0.77526,0.46452,1.34102,0.99679,1.34051,0.0022912,0.0022912,0.0022912
1170,18195.9,0.83425,0.50929,1.02751,0.80618,0.71789,0.77502,0.4643,1.34164,0.99852,1.34085,0.0022846,0.0022846,0.0022846
1171,18211.7,0.84525,0.51468,1.02397,0.80588,0.71789,0.77466,0.4641,1.34251,1.00046,1.34132,0.002278,0.002278,0.002278
1172,18227.5,0.87615,0.52193,1.03069,0.80779,0.71514,0.77409,0.46327,1.34304,1.00178,1.34165,0.0022714,0.0022714,0.0022714
1173,18242.8,0.85967,0.51539,1.02923,0.80586,0.71713,0.7738,0.46302,1.34388,1.00364,1.34209,0.0022648,0.0022648,0.0022648
1174,18257.3,0.87917,0.53107,1.04093,0.80744,0.71478,0.7732,0.46249,1.34372,1.00463,1.34202,0.0022582,0.0022582,0.0022582
1175,18273.7,0.87045,0.51814,1.02302,0.80576,0.71519,0.77296,0.46231,1.34383,1.00491,1.34234,0.0022516,0.0022516,0.0022516
1176,18288.9,0.86795,0.52625,1.04088,0.80762,0.71545,0.77359,0.4629,1.34358,1.00475,1.34225,0.002245,0.002245,0.002245
1177,18303.3,0.87543,0.52212,1.03674,0.80777,0.71546,0.77333,0.46282,1.34458,1.00509,1.34277,0.0022384,0.0022384,0.0022384
1178,18320.2,0.8366,0.51176,1.03002,0.80693,0.71517,0.77373,0.46283,1.34436,1.00475,1.34278,0.0022318,0.0022318,0.0022318
1179,18334.3,0.84708,0.51023,1.02694,0.80605,0.71491,0.77298,0.46291,1.34421,1.0062,1.34297,0.0022252,0.0022252,0.0022252
1180,18350.7,0.85126,0.51905,1.02746,0.8068,0.71564,0.77349,0.46247,1.34414,1.00575,1.34286,0.0022186,0.0022186,0.0022186
1181,18365.9,0.84273,0.51368,1.02813,0.80743,0.71295,0.77253,0.46182,1.3449,1.00755,1.34335,0.002212,0.002212,0.002212
1182,18381.5,0.85355,0.514,1.03103,0.80387,0.71691,0.7727,0.4619,1.34541,1.00885,1.34366,0.0022054,0.0022054,0.0022054
1183,18397.9,0.84723,0.50935,1.03111,0.80435,0.71566,0.7722,0.46184,1.34572,1.0092,1.34397,0.0021988,0.0021988,0.0021988
1184,18413.9,0.86506,0.52039,1.02882,0.80058,0.71548,0.7706,0.46061,1.34724,1.01179,1.345,0.0021922,0.0021922,0.0021922
1185,18428.1,0.85998,0.51707,1.02461,0.79663,0.71903,0.77029,0.46001,1.34807,1.01382,1.3457,0.0021856,0.0021856,0.0021856
1186,18444.7,0.84243,0.51461,1.02783,0.79732,0.7167,0.7695,0.45936,1.34851,1.01523,1.34584,0.002179,0.002179,0.002179
1187,18459.8,0.86519,0.51965,1.03136,0.79498,0.71763,0.76877,0.45922,1.34984,1.01764,1.34678,0.0021724,0.0021724,0.0021724
1188,18474.9,0.86095,0.51571,1.02737,0.79703,0.71484,0.76824,0.45878,1.35081,1.01903,1.34724,0.0021658,0.0021658,0.0021658
1189,18491.3,0.83381,0.50667,1.02344,0.79744,0.71407,0.76821,0.45869,1.35127,1.01949,1.34774,0.0021592,0.0021592,0.0021592
1190,18506.4,0.86593,0.51444,1.02695,0.7985,0.71306,0.76826,0.45875,1.3511,1.01984,1.3477,0.0021526,0.0021526,0.0021526
1191,18522,0.85147,0.51326,1.03441,0.79784,0.71422,0.76776,0.45814,1.35245,1.02137,1.34872,0.002146,0.002146,0.002146
1192,18538.5,0.85805,0.51396,1.02425,0.79452,0.71637,0.76777,0.45822,1.35243,1.0213,1.34891,0.0021394,0.0021394,0.0021394
1193,18553.6,0.8419,0.50939,1.01498,0.79347,0.71764,0.76805,0.4583,1.35271,1.02162,1.3488,0.0021328,0.0021328,0.0021328
1194,18567.9,0.87413,0.52208,1.03333,0.794,0.71586,0.76746,0.45808,1.35336,1.02275,1.34925,0.0021262,0.0021262,0.0021262
1195,18584.7,0.87529,0.52187,1.0269,0.79456,0.7175,0.76796,0.45872,1.35273,1.02204,1.34887,0.0021196,0.0021196,0.0021196
1196,18599,0.89406,0.53395,1.03258,0.79211,0.71743,0.76772,0.45786,1.35252,1.02205,1.34896,0.002113,0.002113,0.002113
1197,18615.3,0.86717,0.52874,1.04072,0.79323,0.71539,0.76758,0.45778,1.35335,1.02304,1.34965,0.0021064,0.0021064,0.0021064
1198,18630.5,0.86622,0.52605,1.03943,0.79414,0.71458,0.76696,0.45793,1.35305,1.02333,1.34962,0.0020998,0.0020998,0.0020998
1199,18646,0.85278,0.51632,1.02772,0.79439,0.71397,0.76748,0.45763,1.35328,1.02369,1.34976,0.0020932,0.0020932,0.0020932
1200,18661.6,0.86283,0.525,1.04415,0.79525,0.71385,0.76757,0.45774,1.35346,1.02363,1.35015,0.0020866,0.0020866,0.0020866
1201,18677.1,0.84829,0.51779,1.02911,0.79612,0.71378,0.76759,0.45788,1.35325,1.02373,1.35045,0.00208,0.00208,0.00208
1202,18692.3,0.84945,0.51742,1.03402,0.79597,0.71345,0.76779,0.45775,1.35331,1.02502,1.35059,0.0020734,0.0020734,0.0020734
1203,18706.9,0.84573,0.50814,1.02402,0.79426,0.71267,0.76698,0.45699,1.35387,1.0267,1.35111,0.0020668,0.0020668,0.0020668
1204,18722.5,0.84493,0.51433,1.0241,0.79304,0.71174,0.76629,0.45705,1.35392,1.02783,1.35118,0.0020602,0.0020602,0.0020602
1205,18737.8,0.86106,0.51652,1.03194,0.79457,0.71077,0.76621,0.45706,1.35467,1.02818,1.35174,0.0020536,0.0020536,0.0020536
1206,18752.8,0.8353,0.50663,1.02045,0.79266,0.71029,0.76591,0.45692,1.35512,1.02939,1.35224,0.002047,0.002047,0.002047
1207,18768.9,0.84575,0.51291,1.02654,0.79478,0.70962,0.76542,0.45672,1.35525,1.03021,1.35254,0.0020404,0.0020404,0.0020404
1208,18784.7,0.84889,0.51238,1.02096,0.7934,0.70933,0.76504,0.45593,1.35564,1.0313,1.35243,0.0020338,0.0020338,0.0020338
1209,18799.4,0.86258,0.51612,1.02218,0.79416,0.70865,0.76485,0.4556,1.3569,1.03246,1.35344,0.0020272,0.0020272,0.0020272
1210,18814,0.83793,0.50695,1.01862,0.79196,0.70887,0.76414,0.45518,1.35748,1.03349,1.35386,0.0020206,0.0020206,0.0020206
1211,18829,0.84562,0.50697,1.02485,0.79062,0.70805,0.76315,0.45449,1.35792,1.03552,1.35389,0.002014,0.002014,0.002014
1212,18844.7,0.84087,0.50862,1.02436,0.79411,0.70559,0.76255,0.45442,1.35943,1.03699,1.35499,0.0020074,0.0020074,0.0020074
1213,18860.5,0.85465,0.51648,1.0348,0.7894,0.70823,0.76235,0.4536,1.36018,1.03804,1.35563,0.0020008,0.0020008,0.0020008
1214,18876,0.86306,0.50966,1.03574,0.78665,0.70974,0.76201,0.45348,1.36108,1.04032,1.35607,0.0019942,0.0019942,0.0019942
1215,18890.7,0.85326,0.51179,1.02744,0.78816,0.70936,0.76238,0.45315,1.36149,1.04004,1.35643,0.0019876,0.0019876,0.0019876
1216,18907.7,0.85479,0.52102,1.03043,0.79122,0.70712,0.76159,0.45304,1.36169,1.04134,1.35677,0.001981,0.001981,0.001981
1217,18923.6,0.85962,0.52277,1.0358,0.78029,0.71348,0.76124,0.45294,1.3614,1.04112,1.35676,0.0019744,0.0019744,0.0019744
1218,18938.2,0.86233,0.51904,1.02128,0.77933,0.71348,0.76054,0.45287,1.36197,1.04203,1.3574,0.0019678,0.0019678,0.0019678
1219,18953,0.84742,0.51485,1.02127,0.78024,0.71245,0.76036,0.45252,1.36269,1.04335,1.35812,0.0019612,0.0019612,0.0019612
1220,18968.8,0.86047,0.51917,1.02584,0.78045,0.71202,0.76073,0.45271,1.36264,1.0425,1.35794,0.0019546,0.0019546,0.0019546
1221,18984.9,0.86029,0.51981,1.02717,0.78179,0.71211,0.76096,0.45271,1.3624,1.04275,1.3579,0.001948,0.001948,0.001948
1222,19000.2,0.86132,0.51303,1.02775,0.78013,0.71244,0.76083,0.45292,1.36202,1.04236,1.35768,0.0019414,0.0019414,0.0019414
1223,19016.1,0.84502,0.51093,1.02102,0.77947,0.71238,0.76077,0.45265,1.36245,1.04347,1.35841,0.0019348,0.0019348,0.0019348
1224,19032.1,0.85118,0.51211,1.03266,0.77974,0.71258,0.76124,0.45279,1.36233,1.04192,1.35831,0.0019282,0.0019282,0.0019282
1225,19047.8,0.86374,0.51624,1.02492,0.77955,0.7126,0.76102,0.45254,1.3616,1.04201,1.35804,0.0019216,0.0019216,0.0019216
1226,19063.4,0.83715,0.50802,1.02822,0.77897,0.71363,0.76091,0.45293,1.36163,1.04252,1.35835,0.001915,0.001915,0.001915
1227,19078.4,0.86577,0.52169,1.02238,0.77981,0.71234,0.76052,0.45296,1.3615,1.04329,1.35855,0.0019084,0.0019084,0.0019084
1228,19093.8,0.8445,0.50685,1.02269,0.7817,0.71041,0.76086,0.45263,1.36204,1.044,1.35891,0.0019018,0.0019018,0.0019018
1229,19109.2,0.84306,0.51002,1.02954,0.77946,0.7115,0.76012,0.45223,1.36265,1.044,1.35963,0.0018952,0.0018952,0.0018952
1230,19125.4,0.8417,0.51298,1.032,0.77995,0.71157,0.76032,0.45256,1.36281,1.04347,1.35956,0.0018886,0.0018886,0.0018886
1231,19140.9,0.84505,0.51247,1.02292,0.7792,0.71037,0.76007,0.45236,1.36278,1.04379,1.35955,0.001882,0.001882,0.001882
1232,19156.1,0.85477,0.51397,1.02486,0.78079,0.70991,0.76036,0.45278,1.36304,1.04499,1.35968,0.0018754,0.0018754,0.0018754
1233,19171.5,0.82729,0.50632,1.02428,0.78297,0.70733,0.75916,0.45173,1.36419,1.04607,1.36051,0.0018688,0.0018688,0.0018688
1234,19187,0.82926,0.50296,1.02854,0.78051,0.70759,0.75882,0.45192,1.3643,1.04712,1.36044,0.0018622,0.0018622,0.0018622
1235,19200.7,0.82132,0.49795,1.01388,0.78088,0.70806,0.75967,0.45179,1.36489,1.04651,1.36068,0.0018556,0.0018556,0.0018556
1236,19216.2,0.8624,0.51512,1.02139,0.77964,0.70808,0.75971,0.45176,1.36577,1.04721,1.36126,0.001849,0.001849,0.001849
1237,19231.1,0.83546,0.50879,1.02422,0.77955,0.70795,0.75967,0.45147,1.36656,1.0475,1.36212,0.0018424,0.0018424,0.0018424
1238,19247.2,0.84077,0.50479,1.02217,0.78604,0.70253,0.75865,0.45108,1.36739,1.04934,1.36262,0.0018358,0.0018358,0.0018358
1239,19261.9,0.84406,0.51106,1.02264,0.78918,0.69767,0.75775,0.45046,1.36791,1.05184,1.36265,0.0018292,0.0018292,0.0018292
1240,19277,0.85592,0.52572,1.03268,0.78498,0.70075,0.75765,0.45022,1.36803,1.0531,1.36284,0.0018226,0.0018226,0.0018226
1241,19294.2,0.87187,0.52508,1.0455,0.78337,0.70007,0.75702,0.44956,1.36875,1.05555,1.36338,0.001816,0.001816,0.001816
1242,19310.9,0.85144,0.50944,1.02296,0.785,0.69852,0.75636,0.4496,1.36941,1.05751,1.36375,0.0018094,0.0018094,0.0018094
1243,19324.7,0.86413,0.52059,1.02935,0.78108,0.70019,0.75639,0.44967,1.36975,1.05829,1.36509,0.0018028,0.0018028,0.0018028
1244,19340.1,0.83971,0.5085,1.02469,0.7811,0.69844,0.75492,0.44853,1.37043,1.06172,1.36484,0.0017962,0.0017962,0.0017962
1245,19355.2,0.8672,0.52538,1.03668,0.78288,0.69719,0.75405,0.44769,1.37249,1.06486,1.36683,0.0017896,0.0017896,0.0017896
1246,19371.6,0.83127,0.50403,1.02489,0.78406,0.69601,0.75355,0.4467,1.37379,1.06905,1.36754,0.001783,0.001783,0.001783
1247,19387.2,0.81664,0.49928,1.01627,0.78352,0.69563,0.75305,0.44629,1.37408,1.07001,1.36756,0.0017764,0.0017764,0.0017764
1248,19402.7,0.84069,0.50679,1.03061,0.78438,0.69343,0.75192,0.44529,1.37618,1.07371,1.36916,0.0017698,0.0017698,0.0017698
1249,19418.6,0.82821,0.4996,1.01952,0.78428,0.69246,0.75127,0.44468,1.37701,1.07572,1.36959,0.0017632,0.0017632,0.0017632
1250,19435.3,0.81734,0.49703,1.02171,0.7854,0.69034,0.75068,0.44439,1.37755,1.07714,1.36946,0.0017566,0.0017566,0.0017566
1251,19449.5,0.83304,0.50282,1.02169,0.78416,0.69163,0.74973,0.44323,1.37994,1.08132,1.37124,0.00175,0.00175,0.00175
1252,19465.6,0.82599,0.50204,1.01507,0.78504,0.68966,0.74817,0.44214,1.38128,1.08538,1.37211,0.0017434,0.0017434,0.0017434
1253,19481.4,0.83083,0.50616,1.02763,0.77647,0.69304,0.74725,0.44169,1.38279,1.08903,1.37345,0.0017368,0.0017368,0.0017368
1254,19497.3,0.85225,0.50809,1.01619,0.77303,0.69292,0.74617,0.44059,1.3838,1.09221,1.37437,0.0017302,0.0017302,0.0017302
1255,19513.4,0.84213,0.50816,1.02538,0.77016,0.69244,0.74578,0.44037,1.38539,1.09437,1.37511,0.0017236,0.0017236,0.0017236
1256,19528.6,0.84724,0.50806,1.01896,0.77034,0.6923,0.7451,0.44029,1.38631,1.09617,1.37586,0.001717,0.001717,0.001717
1257,19543.3,0.84681,0.50887,1.01954,0.76859,0.69264,0.74456,0.43942,1.38677,1.09759,1.37627,0.0017104,0.0017104,0.0017104
1258,19560,0.85158,0.51293,1.02063,0.76555,0.69153,0.74357,0.43906,1.38851,1.10041,1.37746,0.0017038,0.0017038,0.0017038
1259,19575.6,0.83952,0.50796,1.02265,0.76599,0.68962,0.74265,0.43785,1.39032,1.10306,1.37896,0.0016972,0.0016972,0.0016972
1260,19589.6,0.86117,0.51569,1.03243,0.76646,0.68964,0.7427,0.43792,1.39028,1.10255,1.37924,0.0016906,0.0016906,0.0016906
1261,19605,0.8467,0.50892,1.03052,0.76554,0.68864,0.74139,0.43778,1.3914,1.10425,1.3802,0.001684,0.001684,0.001684
1262,19620.7,0.83758,0.50247,1.02446,0.76644,0.68714,0.74101,0.43728,1.39214,1.10481,1.38032,0.0016774,0.0016774,0.0016774
1263,19636.5,0.83581,0.5068,1.03119,0.7659,0.68716,0.74032,0.43659,1.39369,1.1073,1.38196,0.0016708,0.0016708,0.0016708
1264,19652.1,0.85022,0.51112,1.02536,0.76677,0.68691,0.73962,0.43624,1.39562,1.10958,1.38343,0.0016642,0.0016642,0.0016642
1265,19667.5,0.83397,0.4993,1.011,0.76259,0.68782,0.73852,0.43491,1.39799,1.11364,1.38545,0.0016576,0.0016576,0.0016576
1266,19683.4,0.84258,0.50941,1.03033,0.76304,0.68761,0.73822,0.43453,1.39901,1.11544,1.38632,0.001651,0.001651,0.001651
1267,19698.9,0.82166,0.50316,1.02087,0.76432,0.68613,0.73679,0.43352,1.40016,1.11821,1.38729,0.0016444,0.0016444,0.0016444
1268,19714.5,0.8365,0.50385,1.01579,0.76395,0.68451,0.73599,0.43319,1.40129,1.1215,1.38809,0.0016378,0.0016378,0.0016378
1269,19730.3,0.82901,0.50124,1.01705,0.76256,0.68457,0.73555,0.4326,1.40184,1.12189,1.38832,0.0016312,0.0016312,0.0016312
1270,19745.7,0.83833,0.50169,1.01113,0.7631,0.68457,0.73579,0.43254,1.4021,1.12314,1.38858,0.0016246,0.0016246,0.0016246
1271,19762,0.83782,0.50547,1.0137,0.76262,0.68249,0.73456,0.43208,1.40274,1.12564,1.38899,0.001618,0.001618,0.001618
1272,19777.5,0.82956,0.50402,1.0199,0.76203,0.68249,0.73449,0.43205,1.40281,1.12578,1.38923,0.0016114,0.0016114,0.0016114
1273,19792.4,0.83925,0.50893,1.02567,0.76237,0.68129,0.73401,0.43154,1.40414,1.12838,1.3906,0.0016048,0.0016048,0.0016048
1274,19808.6,0.8312,0.50177,1.01715,0.76488,0.67967,0.73339,0.43099,1.40564,1.1299,1.39185,0.0015982,0.0015982,0.0015982
1275,19824.5,0.84109,0.50994,1.02525,0.76595,0.67739,0.73214,0.43024,1.40758,1.13374,1.39333,0.0015916,0.0015916,0.0015916
1276,19839.9,0.84788,0.50685,1.02134,0.76516,0.67781,0.73168,0.42974,1.40872,1.13609,1.39438,0.001585,0.001585,0.001585
1277,19855.3,0.83864,0.50915,1.02014,0.76624,0.67657,0.73135,0.42946,1.40938,1.13855,1.39489,0.0015784,0.0015784,0.0015784
1278,19869.2,0.84983,0.51643,1.02015,0.76456,0.67743,0.73184,0.42936,1.40936,1.13789,1.39476,0.0015718,0.0015718,0.0015718
1279,19886.4,0.82502,0.50263,1.03322,0.76482,0.67831,0.73152,0.42942,1.40959,1.13811,1.39496,0.0015652,0.0015652,0.0015652
1280,19902.6,0.85949,0.5179,1.02895,0.76435,0.67955,0.73117,0.42897,1.41163,1.14032,1.39693,0.0015586,0.0015586,0.0015586
1281,19917.8,0.82877,0.49541,1.01835,0.76202,0.68098,0.72994,0.42813,1.41358,1.14486,1.39849,0.001552,0.001552,0.001552
1282,19934.2,0.84056,0.51009,1.02198,0.764,0.67626,0.72893,0.42731,1.41471,1.14815,1.3991,0.0015454,0.0015454,0.0015454
1283,19950,0.85461,0.51909,1.02469,0.76466,0.67691,0.7294,0.42729,1.41549,1.14794,1.39962,0.0015388,0.0015388,0.0015388
1284,19966.2,0.84893,0.50782,1.01487,0.76539,0.67797,0.72875,0.42664,1.41643,1.14896,1.40034,0.0015322,0.0015322,0.0015322
1285,19982,0.85243,0.5152,1.02526,0.76555,0.6768,0.72894,0.42714,1.41633,1.14823,1.4,0.0015256,0.0015256,0.0015256
1286,19995.8,0.81619,0.49042,1.01206,0.76515,0.67663,0.72878,0.42717,1.4169,1.14935,1.40061,0.001519,0.001519,0.001519
1287,20011.7,0.83309,0.50433,1.0225,0.7644,0.67617,0.72791,0.42665,1.41732,1.15024,1.40114,0.0015124,0.0015124,0.0015124
1288,20028.3,0.8385,0.50492,1.02468,0.76327,0.67546,0.72664,0.4253,1.41899,1.1547,1.40182,0.0015058,0.0015058,0.0015058
1289,20044.3,0.8401,0.50858,1.01756,0.76538,0.67468,0.7268,0.42481,1.41887,1.1547,1.40195,0.0014992,0.0014992,0.0014992
1290,20060.3,0.82732,0.50627,1.0233,0.76634,0.67396,0.7269,0.42496,1.41853,1.15434,1.40184,0.0014926,0.0014926,0.0014926
1291,20074.2,0.83488,0.50553,1.00344,0.76813,0.67263,0.72653,0.42475,1.41884,1.15371,1.40255,0.001486,0.001486,0.001486
1292,20090.6,0.82492,0.49512,1.0158,0.76534,0.67379,0.72661,0.42494,1.41836,1.15337,1.4027,0.0014794,0.0014794,0.0014794
1293,20106.9,0.82018,0.49274,1.00962,0.76947,0.67361,0.72735,0.42554,1.41739,1.15118,1.40202,0.0014728,0.0014728,0.0014728
1294,20122.2,0.8411,0.50008,1.01589,0.7682,0.67374,0.72759,0.42551,1.41747,1.15145,1.40215,0.0014662,0.0014662,0.0014662
1295,20137,0.81921,0.49412,1.01327,0.76715,0.67325,0.72709,0.42493,1.41848,1.15338,1.40282,0.0014596,0.0014596,0.0014596
1296,20151.9,0.82414,0.49684,1.00883,0.76869,0.67328,0.72728,0.42477,1.41886,1.15342,1.40349,0.001453,0.001453,0.001453
1297,20167.8,0.82316,0.49114,1.01652,0.76759,0.67453,0.72747,0.42513,1.41824,1.15314,1.40307,0.0014464,0.0014464,0.0014464
1298,20184.5,0.86053,0.51832,1.031,0.76471,0.67385,0.72685,0.42507,1.41846,1.15351,1.40325,0.0014398,0.0014398,0.0014398
1299,20200.8,0.85696,0.51355,1.0251,0.76449,0.67321,0.72692,0.42447,1.41936,1.1539,1.40402,0.0014332,0.0014332,0.0014332
1300,20216.7,0.85311,0.51139,1.01912,0.75599,0.67893,0.72654,0.42449,1.42086,1.15611,1.40581,0.0014266,0.0014266,0.0014266
1301,20232.4,0.83481,0.50757,1.01703,0.76737,0.66958,0.72558,0.42384,1.42189,1.15951,1.40647,0.00142,0.00142,0.00142
1302,20248.1,0.81412,0.49605,1.02245,0.76679,0.66901,0.72442,0.42316,1.42302,1.16289,1.40776,0.0014134,0.0014134,0.0014134
1303,20263.3,0.79779,0.48279,1.01379,0.76654,0.66866,0.72427,0.42265,1.42391,1.16544,1.40894,0.0014068,0.0014068,0.0014068
1304,20278.4,0.81771,0.49163,1.01367,0.76245,0.66975,0.72301,0.42208,1.42497,1.16908,1.41017,0.0014002,0.0014002,0.0014002
1305,20293.7,0.82494,0.4964,1.01564,0.76111,0.67036,0.72256,0.42153,1.42503,1.17174,1.41054,0.0013936,0.0013936,0.0013936
1306,20308.9,0.81857,0.49568,1.02271,0.76314,0.6667,0.72173,0.42063,1.42676,1.17545,1.41212,0.001387,0.001387,0.001387
1307,20325.2,0.85117,0.50672,1.00846,0.76398,0.66533,0.72065,0.42023,1.42753,1.17702,1.41251,0.0013804,0.0013804,0.0013804
1308,20340.2,0.83836,0.49981,1.01828,0.76213,0.66625,0.71895,0.41918,1.42969,1.18216,1.41478,0.0013738,0.0013738,0.0013738
1309,20356.1,0.84609,0.51248,1.02276,0.76157,0.66557,0.71717,0.41843,1.43185,1.18571,1.41643,0.0013672,0.0013672,0.0013672
1310,20371.8,0.85231,0.5093,1.02176,0.75933,0.66541,0.71791,0.41903,1.43122,1.18417,1.41585,0.0013606,0.0013606,0.0013606
1311,20387.4,0.85445,0.50894,1.02671,0.75988,0.66478,0.71701,0.41835,1.43263,1.18737,1.41692,0.001354,0.001354,0.001354
1312,20404,0.83554,0.50027,1.02066,0.75675,0.66687,0.71722,0.41803,1.43207,1.18631,1.41665,0.0013474,0.0013474,0.0013474
1313,20419.4,0.8513,0.50765,1.01859,0.75426,0.66989,0.71682,0.41808,1.43127,1.18759,1.41604,0.0013408,0.0013408,0.0013408
